index,text,label
10,"Bismillah... *AL-QUDS MEMANGGIL* *Aksi 115, Jutaan Umat Islam Indonesia akan kembali Sholat Jum' at di Monas* Untuk merespon ambisi Amerika yang ingin memindahkan Ibukota Israel ke Yerusalem, Umat Islam Indonesia akan kembali menggelar Aksi besar2an dgn Tema : *""Indonesia Bebaskan Al-Quds"".* Aksi akan dilaksanakan di lapangan Monumen Nasional (Monas) pada : Hari/tgl : Jum' at, 11 Mei 2018, Waktu : 04:00 s/d 13:00 WIB. (dgn menunaikan Subuh dan Sholat Jum'at Berjamaah di Monas). *Kegiatan ini telah mendapatkan dukungan dari sejumlah pihak seperti :* MIUMI, MUI, Muhammadiyah, NU, AL-IRSYAD, PERSIS, ALWASILIYAH, BKMT/Seluruh Majlis ta'lim, BKSPP/seluruh PONPES, seluruh ULAMA dan umat Islam dari seluruh wilayah Indinesia. *Sejumlah Ulama dan Ustadz yang akan ikut hadir dalam Aksi ini adalah :* 1. KH Ma'ruf Amin, 2. KH Bachtiar Nasir, 3. KH Ahmad Shobro Lubis, 4. KH Abdullah Gymnastyar, 5. KH Abu Jibril, 5. Ustadz Felix Siauw, 6. Ustadz Abdul Somad, 7. Ustadz Adi Hidayat, 8. Ustadz Oemar Mitta, 9. Bang Onim, 10. Bunda Neno Warisman, 11. Peggy Khadijah, 12. Ustadzah Oki Setiana Dewi dan 13. Melly Goeslaw. ===================== ""AKSI INDONESIA BEBASKAN BAITUL MAQDIS"" MOMEN PEMERSATU UMMAT ISLAM INDONESIA DAN DUNIA ISLAM Pengarah Ust Bachtiar Nasir, DR. Zaetun Rasmin (MUI pusat) Tempat acara AKSI INDONESIA BEBASKAN BAITUL MAQDIS : di Monas Waktu : 04.00 sd 13.00 WIB Estimasi masa : 7.5 juta Mobilisasi massa untuk hadir di acara tanggal 11 Mei 2018 seluruh ormas/lembaga : MIUMI, MUI, Muhammadiyah, NU, AL-IRSYAD, PERSIS, ALWASILIYAH, BKMT/Seluruh Majlis ta'lim, BKSPP/seluruh PONPES, seluruh ULAMA dan umat Islam dari seluruh wilayah Indinesia Penggalan kalimat TAUJIH Ust KH. Bachtiar Nasir dalam acara rapat : "" SIAPAPUN YANG MAU BELA BAITUL MAQDIS (Panitia/bukan panitia, yang mengajak, yang memobilisasi massa, yang menggerakkan, yang hadir, yang meramaikan medsos, dll) AKAN MENDAPATKAN PEMBELAAN DARI ALLAH DUNIA AKHIRAT INSYA ALLAH... POKOK DAN PENTING 1.Niat yang tulus semata karena Alloh 2. Siap berkorban harta dan jiwa 3. Siap menuju seruan panggilan JIHAD membela ISLAM, MEMBELA BAITUL MAQDIS. SETIAP KITA BERGERAK MENGAJAK UMMAT MARI SEMUA KITA SUKSESKAN ACARA BESAR UMAT ISLAM PANGGILAN JIHAD MEMANGGIL KITA KEHADIRAN KITA DAN KAUM MUSLIMIN DIACARA AKSI INDONESIA BEBASKAN BAITUL MAQDIS ADALAH BAGIAN DARI JAHAADU FIISABIILILLAH *ALLAHU AKBAR !!!* Marilah kita semua ikut andil dlm perjuangan Membela Agama Allah.. Sedikit rizki yg kita sisihkan dalam Perjuangan ini, Insya Allah mendapatkan balasan kelak di yaumil Akhir... Jazzakumullahu khairan katsiran Wa Anta Ahsanal jazza Barrakallahu fiikum bil khaiir. Wassalaamu'alaikum wr wb.",0
11,"Inilah Indonesia... Cintanya karya anak bangsa... Cinta sumber daya alam indonesia.. Indonesia hebat dengan segala yang dimilikinya termask Gubernur Indonesia yang saya cintai ini... Bagus ! Ini tamparan telak enggak oake nyangkut di tenggorokan tapi langsung ke jantung cebong yang suka nyinyir bambu murah dan memalukan. Cebong kali ini cuma nyinyir dgn banding bandingin bang anies sama ridwan kamil haaha yaelah Bravo mas Joko avianto, The Master of Bamboo Art dari ITB!! Memang untik yang tidak mengerti art maka akan selamanya tidak mengerti.. Mengutip status ABW ANIES BASWEDAN: Inilah bambu Indonesia. Ditanam di pedesaan, dirawat dan dipanen oleh petani kecil, dijajakan oleh pedagang mikro. Kini membentang di area tanah -salah satu- paling mahal di Republik ini. . Dari imajinasi, kreasi dan lewat tangan terampil anak bangsa, Joko Avianto, bambu murah dari desa ini menjadi karya seni yang tak terupiahkan nilainya. Keindahan yang menjulang dan membanggakan. . Bentangan dan balutan bambu ini jadi pengirim pesan. Di tengah deretan beton tinggi yang cakarnya menggenggam tanah Ibukota, hadir karya bambu yang lembut, sederhana tapi kompleks. Sebuah material trasidisional yang dibalut ilmu, kreativitas dan kemodernan. .",1
12,"Ketika Bang Sandi di sebut Santri banyak cebong pada loncatan ke darat sambil nangis guling guling dan berkoar karna gak Trima, tapi ketika Ahok meskipun bukan muslim disematkan nama Sunan Kalijodo, para Cebong pada gembira ria,kegirangan sambil menepuk dada karna bangga,, Ahh sudahlah,lupakan tabiat cebong,gak penting juga urusin Tempurung tak ada isinya. Mending lihat Bang Sandi dan Ustad Abdul Somad yang memakai baju adat, adem lihatnya, Beliau bukan cuma ganteng , Santun dan Kaya raya, tapi Beliau sangat mencintai para Ulama Dan dekat dengan Habaib, Bang Sandipun Merencanakan program kewirausahaan para santri menjadi Entre preneur ,mencetak Generasi pribadi Mandiri yang ISLAMI sehingga setelah lulus dari pesantren mampu menciptakan lapangan pekerjaan, Waaoooo.. Ini baru jiwa pemimpin Sudah saatnya yang Muda berkarya Demi Agama dan Bangsa, bukan justru Ulama yang sudah waktunya pensiun dari dunia politik disuruh kesana kemari mencari dukungan suara ke para kyai dan santri santri #PribumiBersatu #2019PrabowoPresiden",1
13,"Pak Jokowi Kaget Presiden Mikronesia TERNYATA Asli Keturunan Maluku & Berniat Pulang Kampung Juga Presidennya berasal dari Indonsia jadi gak salah kalau nama negaranya Mikronesia, adenya Indonesia ""Selamat datang bapak Presiden Mikronesi di Indonesia "" ***** Presiden Joko Widodo hari ini menerima kunjungan kenegaraan Presiden Federasi Mikronesia, Peter Martin Christian, di Istana Kepresidenan Bogor, Jawa Barat. Kunjungan Presiden Mikronesia ke Indonesia ini akan dilanjutkan dengan serangkaian agenda kunjungan ke Kota Bandung dan Kota Ambon. Dalam pernyataan pers bersama selepas pertemuan bilateral, Presiden Joko Widodo menyatakan bahwa menjadi kehormatan tersendiri bagi Indonesia untuk menerima kunjungan pertama Presiden Christian ke Indonesia dalam kapasitasnya sebagai Presiden. Sebab, Indonesia diketahui memiliki tempat tersendiri bagi Presiden Mikronesia yang mulai menjabat tahun 2015 lalu itu. Indonesia merupakan negara yang tidak asing bagi Presiden Christian. Beliau memiliki darah keturunan Indonesia yaitu keturunan Maluku generasi ketiga di Mikronesia, ujar Presiden Jokowi. Oleh karenanya, dalam kunjungannya ini, Presiden Christian juga diagendakan untuk mengunjungi Ambon yang diakui sendiri olehnya sebagai tanah kelahiran nenek moyang beliau. Dalam kunjungan ke Indonesia ini beliau juga akan pulang kampung ke Ambon. Ini merupakan bukti bahwa ikatan antarmasyarakat kedua negara sudah ada sejak puluhan bahkan ratusan tahun lalu, tutur Jokowi. Atas kesempatan tersebut, Presiden Christian menyampaikan ucapan terima kasihnya kepada Presiden Joko Widodo. Ia mengatakan bahwa kunjungannya ke Indonesia ini, selain dalam kapasitasnya sebagai presiden, merupakan kunjungannya sebagai peziarah ke tanah nenek moyang. Bapak Presiden, saya ingin mengucapkan terima kasih atas upayanya yang memungkinkan saya mengunjungi Ambon, tanah nenek moyang kami. Sebagai tambahan dari kunjungan saya sebagai presiden, ini juga merupakan kunjungan saya dalam kapasitas sebagai peziarah ke tanah nenek moyang, ucap Presiden Christian Untuk diketahui, iring-iringan kendaraan rombongan Presiden Mikronesia memasuki area Istana Kepresidenan Bogor sekira pukul 10.00 WIB. Ketibaannya disambut dengan pasukan nusantara, korps musik, dan pasukan berkuda oleh Paspampres. Para pelajar SD dari Kota Bogor yang mengenakan pakaian adat Nusantara turut menyemarakkan suasana dengan mengibarkan bendera kedua negara. Dalam penyambutan tamu negara kali ini, turut dilakukan penanaman pohon oleh Presiden Joko Widodo dan Presiden Christian di halaman belakang Istana Bogor. Jenis tanaman yang ditanam keduanya ialah pohon ulin atau kayu besi. Sumber Biro Pers Media dan Informasi Istana Presiden. BETERINDO - Berita Terbaru Indonesia",0
14,"CATATANEMAS MODAL POLITIK PRESIDEN vs STRESSIDEN Menjelang pemilu 2019 capres abadi penuh ambisi semakin garang ngumpulin modal buat ongkos politiknya. Sabet kiri kanan depan belakang atas bawah dan segala arah. Para manusia ambisius tahta kuasa semakin menampakkan birahi kekuasaannya, siap-siap hamburkan uangnya di pertaruhan perebutan kekuasaan. Jika ""manusia PETARUH"" yang menganggap politik kekuasaan itu sebagai perjudian untuk meraup kekayaan itu diberikan kesempatan berkuasa, apalah jadinya Indonesia? Instagram & Fanpage: @catatanemas https://www.instagram.com/p/BeLMamjh1Uw/ https://m.facebook.com/story.php?storyfbid=1301250866648129&id=570190983087458 ABURIZAL BAKRIE MAU WAPRES DITODONG PRABOWO RP 3 TRILIUN https://pemilu.tempo.co//Mau-Wapres-Prabowo-Todong-Aburiza Mau jadi cagub? Saya tanya ente punya duit berapa? Paket Hemat 300 milyar. Mau jadi cawapres? Saya tanya ente punya duit berapa? Paket Hemat 3 triliun. Mau jadi capres? Rakyat tanya Wowo punya duit berapa? Paket Hemat 30 triliun. Itu juga cuma jadi capres doang. Presidennya sih tetap Jokowi. Jokowi seorang ""manusia PETARUNG"" sibuk bekerja dan hasil kerjanya akan menjadi modal politik yang murah untuk menarik hati dan kepercayaan 250 jutaan rakyat yang memegang saham penentu siapa yang diberi amanah. Niat Jokowi hanya mengemban amanah sebaiknya dan mengabdikan dirinya untuk bekerja keras memajukan Indonesia, mengejar ketertinggalan pembangunan sejak OrBa berkuasa. Mari Berpikir Cerdas dengan Akal Sehat @EdyMASran 20.01.2018 #mahar #ongkos #politik #pemilu #pilpres #pilkada #pilgub #jokowi #jokowidodo #indonesia #hebat #pdip #nasdem #golkar #hanura #psi #perindo #pkb #ppp #nu #muhammadiyah #prabowo #prabowosubianto #kmpret #gerindra #pks #pan #demokrat #fpi #fui #hti #gnpf #alumni212 #saracen #mca #hoax #fitnah",1
15,"MIRIP MIRIP DENGAN MASALAH TOA MASJID. Kita semua tahu ya bahwa PASANGAN TOA ADALAH MICROPHONE ? Jadi ini masalah microphone atau mic yang menjadi korban deklarasi 2019gantipresiden. Alkisah dalam perjalanan pesawat dari Pekanbaru menuju Jakarta, seseorang berhasil membajak MIC didalam pesawat. Penumpang kira dia akan menyanyi/ karaokean didalam pesawat. Ternyata penumpang Lion Air JT 297 Pekanbaru-Jakarta ini ( namanya Neno Warisman ), memberikan pengumuman kenapa dirinya ditolak massa di Pekanbaru. Dia menggunakan fasilitas Public Address System (PAS) yang mestinya hanya boleh digunakan oleh crew petugas didalam pesawat. Saya tidak akan beropini itu tindakan salah atau benar. Tapi senyatanya, karena kejadian itu maka pilot dan semua crew dalam penerbangan tersebut mendapat sangsi #grounded tidak boleh terbang selama sekian waktu atau istilah pasarnya dipecat dari pekerjaan sementara waktu. Hmm, kasihan kan ? Diskusi kita kali ini adalah mengapa gerakan 2019gantipresiden ditolak oleh sebagian masyatakat di banyak kota yang mereka ingin deklarasi ? Mengapa pula sebagian dari masyarakat setuju dengan deklarasi 2019gantipresiden ? Apa sebenarnya yg terjadi dibalik aksi 2019gantipresiden ini ? Apakah benar untuk kebaikan Indonesia ataukah malah bisa merusak Indonesia ? Mari bapak ibu yang paham permasalahan ini, semoga berkenan memberi pendapat dan pencerahan kepada kami rakyat Indonesia yang tidak begitu paham perihal politik. #dirgahayuIndonesia73tahun #saveNKRI Note : Sumber video dari tvone via republika.com",0
16,"Dip for ivana edlyn .ini emang fans nya vana pada kampret di askfm,maksa aku desc imp vana,dahal aku milih truth . . Desc : namanya vana gengs ahah u know lah she is that who? Ya dia mirip arab bule indo y van ahaha, turunan mana si? Mukanya itu loh yalord bikin kesemsem ahaha, nah awal kenal keknya aku yg sokabs ke di gt ahaha gpp lah ah sesekali y g,,, dan gt kita aga dkt y, cuman dia lupa aja gt pas aku minta pm ga di pm'in ,barusan tadi di pm di ig-,yaudah lah y gpp ihklas ko wkwkw, nah rumahnya dia juga ada di medan juga ahaha, lumayan deket juga si y, yaudalah pankapan aja meet up aing juga sibug:(,dan gt juga sempet lost chat y ga cht beberapa hari gt tapi skrng dia lagi curhat sih , paling demen bikin statt ""pen kill org rasanya"" klo lgi pms gt terus jadi takut aku HAHAHA, tp dia baik ko mangkanya jan main main sama vana y ga van? Ahaha ntar kena kill, dan sekarang dah banyak fans nya wkwwkk, yauda sekian desc dri adenya ariana g terimaksih:) . . . Imp: -oh rakha -pernah dong rumah gue kan deket situ juga -bgst shit -mananya ? -eh bukan deng jauh -yuk *g sbaaran wkwk -minta wa dong -y mauu -gue lgi pms anju -kit perut -g ah -sama si R cocok -lgi kode bat statt td satt lu wkwkwk banyak ah cape ngetik aku",0
17,"Presiden Joko Widodo (@jokowi) #SekaliJokowiTetapJokowi #JokowiUntukIndonesia1xLagi #JokowiPresidenku #2019TetapJokowi Meninjau posko pengungsi gempa seraya membagi buku tulis untuk anak-anak dan aneka bahan pokok yang dibutuhkan warga yang kini tinggal di tenda-tenda pengungsian di lapangan Desa Madayin, Sambelia, di Lombok Timur. . Saya datang ke lokasi bencana dengan helikopter dari Sumbawa, pagi ini, untuk memastikan bahwa penanganan dampak gempa dapat diselesaikan dengan cepat dan baik, seperti adanya bantuan pelayanan kesehatan, ketersediaan logistik dan kebutuhan dasar bagi pengungsi, serta tersedianya layanan pendidikan darurat. . Atas nama pribadi dan pemerintah, saya menyampaikan rasa duka yang mendalam atas musibah ini, terutama bagi korban yang meninggal. Semoga arwah mereka diberikan tempat yang terbaik di sisiNya. Dan bagi yang sakit dan kini mendapat penanganan medis, lekas sembuh dan berkegiatan seperti sediakala. #jokowi #jokowidodo #jokowi2periode #tetapjokowi #jokowiduaperiode #jokowikerja #jokowibekerja #jokowisekalilagi #jokowihebat #jokowi2019 #jkw2p #t3tapjokowi #jokowiuntukindonesia #projo #rejo #jokowimembangunindonesia #presidenjokowi #projokowi #pilpres #pilpres2019 #presiden",0
18,"Prabowo Disambut Bak Pahlawan di Ponpes Tegal Inilah, Tegal - Calon Presiden nomer urut 02 Prabowo Subianto disambut langsung pasukan Bantuan Serbaguna Nahdlatul Ulama (Banser NU), para santri serta masyarakat saat berkunjung ke Ponpes Attauhidiyah Giren Tegal. Pasukan Banser tersebut tergabung dalam Marching Band Satria Wicaksana. Mereka beraksi melantunkan lagu-lagu bernuansa islami dengan alat musiknya sembari mengiringi langkah Prabowo memasuki area Padepokan Ponpes Attauhidiyah Giren untuk bertemu KH Ahmad Saidi bin KH Said. ""Kiyai Ahmad meminta kami dari Banser GP Ansor Kabupaten Tegal untuk bersama-sama menyambut kedatangan pak Prabowo disini,"" kata Rohali pimpinan regu marching band satria wicaksana Banser NU di Pondok Pesantren Attauhidiyah, desa Giren, Kabupaten Tegal, Jawa Tengah, Minggu (30/9/2018). Selain pasukan marching band dari Banser NU, puluhan ribuan masyarakat dan santri yang ada di Desa Giren itu juga terlihat menyambut kedatangan Prabowo. Mereka ingin menyapa dan melihat dari dekat sosok Prabowo yang juga merupakan Ketua Umum DPP Partai Gerindra itu. Mereka pun langsung memenuhi pendopo Padepokan Ponpes Attauhidiyah untuk mendengarkan pidato Prabowo dan Kiyai Ahmad.",0
19,"Apa jadinya negeri ini kalo dipimpin ulama kampret. Ulama palsu ciptaan wahabi. Busa jadi seperti ramalan pawowo. 2030 bubar. Setiap kali ditanya tentang islam wahabi saya selalu jawab itu konsep islam untuk orang bodoh. Bigimana pembuktiannya...? buktinya..? Orang Islam kelas kampret saja dipanggil ulama. Seperti si nur yg baru melepaskan diri ke gus annya k. Yahya waloni pendeta yg pura pura jadi mualaf dan sy yaqin itu. Dia islam bukan karena hidayah. Tapi langkah terencana dan sistematis mengikuti jejak snouck hurgronge merusak islam dari dalam. Bayangkan.... Sandiaga uno didaulat sebagai ulama. Ini pasti kerjaan orang bodoh yang tidak mengerti apa itu yang namanya isim nakirah maqsudah. Tapi banyak loh alum pesantren salaf NU yang ke wahabi atau anak cicit pergerakannya. Ya seperti mang ohim taufiq, fakhrurraz, konon ada juga duriah tebuireng yg ketipu. Jawab saja simple. Mereka pasti orang yg sudah berdosa atau dibuat berdosa, atau mereka orang kelaparan dunya yg dibahasa sopankannya ada mimpi keindahan kehidupan duniawi sprt usahanya dikasih modal sampe modol. Masih ada ribuan file daftar kebodohan yg jadi menu wahabi.",1
20,"MENJAWAB KERAGUAN UNI EROPA TERHADAP SITUASI INDONESIA Hari ini PPP menerima 21 Duta Besar Uni Eropa dari berbagai negara. Negara besar seperti Prancis, Jerman, Italia merupakan tiga negara dengan jumlah tingkat perdagangan paling tinggi dengan Indonesia. Ini beberapa hal yang kami bicarakan: Pertama, Saya sampaikan penggunaan politik identitas tidak akan sesemarak pada tahun 2014. Situasi politik Indonesia jelang Pilpres 2019 masih cukup kondusif. Salah satunya karena penunjukan KH. Maruf Amin dan Sandiaga Uno sebagai Calon Wakil Presiden akan mengurangi penggunaan isu sara. Kedua, kondisi internal di Indonesia masih cukup terkelola dengan baik, meskipun secara global memang sedang dalam tekanan. Rupiah tertekan tapi tidak seperti kondisi 1998. Saat itu rasio utang terhadap PDB cukup tinggi dan indikator makro lainnya memburuk. Isu tenaga kerja asing ini adalah semata mata politikal isu, jauh dari angka yang diperselisihkan. Kita hanya ada 78.000 tenaga kerja asing kalo dibandingkan dengan jumlah Tenaga Kerja Indonesia (TKI) di Taiwan 250.000, di Malaysia 14.000.000. Jumlahnya sangat signifikan dibandingkan penduduk mereka. Ketiga, beberapa riset dari Bank Dunia dan Nomura menyebutkan bahwa posisi Indonesia cukup kuat menghadapi tekanan global sehingga tidak mempengaruhi minat para investor untuk berinvestasi di Indonesia. Keempat, hubungan ekonomi Indonesia dengan Uni Eropa yang harmonis dapat terlihat dari surplus perdagangan Indonesia ke Eropa per Januari-Juli 2018. Outlook perdagangan khususnya ekspor minyak kelapa sawit ke negara di Eropa positif. Hingga 2030 Negara Eropa masih memakai sawit sebagai sumber energi alternatif biodiesel dalam rencana jangka panjang pengembangan energinya. PPP berkomitmen mendorong industri sawit yang memperhatikan kualitas lingkungan (sustainable palm oil development). #UniEropa",0
21,"I believe in you Bang Cawapres Ganbatte, Ne !!! CALON WAKIL PRESIDEN SANDIAGA UNO MENYATAKAN KEBERANIANNYA MELAWAN MAFIA IMPOR KEBUTUHAN BAHAN POKOK. Sandi menyatakan, penciptaan lapangan kerja dan harga kebutuhan pokok terjangkau harus juga didukung pemerintahan yang bersih dan penegakan hukum yang adil. ""Saya tidak akan membiarkan mereka mengambil keuntungan demi kepentingan segelintir kelompok saja,"" kata Sandiaga di Sukoharjo, Solo, Jawa Tengah, pada Sabtu (22/9/2018). Sandi berharap bangsa Indonesia mampu mewujudkan amanah kemerdekaannya, yaitu menghadirkan masyarakat yang adil dan makmur. Berpasangan dengan Prabowo Subianto, Cawapres bernomor urut dua ini meyakini penguatan sektor ekonomi akan mampu menransformasikan bangsa Indonesia sebagai bangsa yang maju di mata dunia. Oleh karenanya, Sandi mengingatkan, gejolak ekonomi bangsa akan mampu dihadapi bersama rakyat dengan menghadirkan kepemimpinan yang kuat. ""Turbulensi ekonomi bisa dihadapi Insya Allah bersama rakyat dengan menghadirkan kepemimpinan yang kuat dan mampu memenuhi harapan perbaikan ekonomi, untuk membuka lapangan kerja seluas-luasnya dan menstabilkan harga agar lebih terjangkau,"" ucapnya. Cawapres yang diusung koalisi partai Gerindra, Demokrat, PAN, dan PKS ini menyebut aspirasi masyarakat akar rumput harus mampu ditangkap dan dihadirkan solusi yang terbaik dalam mewujudkan kesejahteraan sosial maupun ekonomi. ""Di sini saya tegaskan. Saya berani melawan mafia-mafia impor,"" tegasnya. Sebelumnya, Menteri Perdagangan, Enggartiasto Lukita tak merasa jika masalah gudang beras itu sebagai urusannya. http://www.teropongsenayan.com/92765-sandi-saya-berani-mela",0
22,"Visualisasikan pandanganmu! . KUI LOMBA FOTOGRAFI ""POTENSI DAN TANTANGAN INDONESIA"" . Menangkan Hadiah berupa: Juara 1 - Paket Liburan ke Seoul, Korea Selatan (include hotel, tiket pp, transportasi, akomodasi, dokumentasi profesional, konsumsisi, dan guide) - Sertifikat Juara 1 Nasional dan Medali - Official Merchandise Juara 2 - Paket Liburan ke Malaysia, Singapura, Thailand (include hotel, tiket pp, transportasi, akomodasi, dokumentasi profesional, konsumsisi, dan guide) - Sertifikat Juara 2 Nasional dan Medali - Official Merchandise Juara 3 - Profesional Drone - Sertifikat Juara 3 Nasional dan Medali - Official Merchandise Juara 4-10 - Uang - Sertifikat 10 besar Juara 11-30 - Uang - Sertifikat 30 besar NOTE: E-certificate untuk setiap peserta! DAFTAR SEKARANG! Web : www.inqu-id.com Line : @Inqu.id Instagram : kui.inqu TAG TEMEN KALIAN YANG HOBBY FOTOGRAFI #Lomba #LombaFotografi #tripkorea #infolomba #eventfotografi #fotografi #canon #photoshop #explorebogor #explorebandung #exploremalang #explorejogja #zonakorea #tripkorea #kpoper #kpopers #kuliner #budaya #jokowi #sandiagauno # #merdeka",0
23,"semoga minta MAAF nya tulus Asia Sentinel ingin menarik kembali sebuah cerita yang berjalan pada 10 September 2018 di situs web tentang mantan pemerintah Yudhoyono dan kasus Bank Century di Indonesia. Dalam cerita, yang ditulis sendiri oleh pemimpin redaksi Asia Sentinel, John Berthelsen, kami secara tidak adil mewariskan banyak tuduhan terkait dengan gugatan yang sedang berlangsung mengenai dampak dari Bank Century. Kami mengakui bahwa kami tidak mencari komentar yang adil dari orang-orang yang disebutkan dalam artikel itu dan bahwa artikel itu hanya satu sisi dan melanggar praktik jurnalistik yang adil. Ini juga membawa berita utama yang meradang dan tidak adil bagi mantan Presiden Indonesia Susilo Bambang Yudhoyono. Kami telah menghapus kisah dari situs web Asia Sentinel tetapi kami lebih lanjut ingin meminta MAAF sepenuhnya dan tegas kepada mantan Presiden Yudhoyono, Partai Demokrat, dan siapa saja yang dihina oleh artikel tersebut dan lebih dari itu kepada rakyat Indonesia untuk penghinaan yang mungkin kami timbulkan dengan cerita itu. Kami sangat menyesalkan rasa sakit yang telah diakibatkan oleh penghakiman dan keadilan ini. Akhirnya Asia Sentinel ingin menyatakan rasa hormatnya yang tinggi kepada Presiden Susilo Bambang Yudhoyono, yang telah melayani negaranya dengan perbedaan dan secara luas dihormati sebagai negarawan Asia.",0
24,"Karena sudah 400 like..Lelang kita mulai,hasil lelang buat biaya rumah sakit;)Mifsibocahtakutkopie Kopie Lelang Pemuda Elite... Bulu Piyik lar 1 Bapa : Kelabang Quraisy ( Prestasi juara 3 x di lapak Jagapura motor new,juara Lapak Lp pemuda.cidera sayap dan akhir nya pacek. Ibu : Kakak Jokowi Rabaan : badan bulat, bulu halus serat kasar tebal ideal, ekor lentur, capit udang runcing dan keras. Note : burung sudah di latih 400 meter dan sudah ngolong seperti di video.posisi lagi giring sehabis di latih,burung terbang stabil..tgl di matengin lagi,Ring Elite.. Lelang dimulai #SEKARANG 3 febuary. Lelang berakhir malam hari ini 3 Febuary pk 23.00 fbt .. screen shoot .. auto close Open bid :nol ( 0 ) Next bis kelipatan 50rb 100rb dst bebas jump Format : nilai bid, lokasi ( awal aja oleh kebalik) Peraturan Harus sesuai format bid Bebas dan harus bertanggung jwb . Pelaku bid n run akan di jadikan artis SNIPER MENIT 56 KEATAS MINIMAL SUDAH PERNAH bid 1x sblm mnt 56 Ongkir ditg pemenang Konfirmasi pemenang langsung Pelunasan max 2x24jam",0
25,"Jakarta - Putri Presiden RI ke-4 KH Abdurrahman Wahid (Gus Dur), Yenny Wahid sudah menentukan sikap politiknya. Yenny memilih mendukung pasangan Joko Widodo-Maruf Amin. Deklarasi disampaikan Yenny di dalam acara Konferensi Pers Konsorsium Kader Gus Dur, di Jalan Kalibata Timur I, Jakarta Selatan, Rabu (26/9/2018). Yenny juga berbicara atas nama 9 korsosium kader Gus Dur. Baca juga: Bikin Kaget! Basis PD Pilih Jokowi-Ma'ruf Ketimbang Prabowo-Sandi ""Ada banyak kelompok-kelompok lain di luar sana. Bahwa keluarga Gus Dur, saya wakili dalam sifat politiknya. Ibu saya sendiri tidak akan ikut-ikutan karena beliau ibu bangsa, beliau tugasnya menjewer kalau ada yang bandel dari kedua kubu,"" ujar Yenny. Yenny lalu berbicara soal Indonesia yang memiliki kekayaan melimpah. Selain itu menurutnya Indonesia memiliki anak-anak bangsa yang bertalenta. ""Pemimpin yang kami cari adalah yang mau gerak. Pemimpin yang dekat dengan masyarakat. Pemimpin yang sederhana cara berpikirnya. Bahwa bangsa ini harus dipenuhi hak kebutuhan dasarnya,"" sebutnya. Gusdurian menurut Yenny menurutnya adalah yang bisa menghadirkan keadilan sosial dengan menghadirkan kebutuhan dasar bagi mereka yang jarang tersapa. Ia lalu menyebut, Gusdurian mendukung Jokowi-Ma'ruf ketimbang pasangan Prabowo Subianto-Sandiaga Uno. ""Oleh karena itu dengan mengucap Bismillah, dengan ini kami menyatakan mendukung pasangan nomor 01, Bismillah Presiden Jokowi akan kembali memimpin negeri ini,"" tutur Yenny. https://news.detik.com//d-4230099/yenny-wahid-dukung-jokowi",0
26,"Unek- unek gua sebagai masyarakat biasa. ---------------- 2018 seperti mengulang lagi ke 2014 Kenapa? Karena di beranda saya selalu muncul 2 kubu yg saling menjelekkan. Antara Prabowo dan Jokowi. Seolah perang yg dulunya reda kini membara kembali. Ada apa dgn Indonesia? Satu jelekin jokowi, satu jelekin Bowo. Trus yg bener siapa? situ??? #mikir Saya tidak memihak siapapun disini. Siapapun yg menang itu presiden saya. Kadang saya bosan dgn kata ""Indonesia satu"" padahal nyatanya ketika kampanye sibuk menjelekkan 1 sama lain & itu tertuju pada pecahnya damai Indonesia. Padahal kalian tidak kenal mereka kan? cuma dari sosmed doang kan kenalnya? Kok jelek2in seolah seolah tau lebih dri orangnya. Kalo mereka bagus (Alhamdulillah) silahkan di COBLOS. cuma kalo mereka jelek ga perlu di omongin kejelekannya. Cukup JANGAN di COBLOS aja.(Jangan repot). (Pahalanya ngalir trus kedia (yg diomongin) loh dan dosanya ngalir trus kekita karena kita pemicu org lain buat jelekin satu orang) (gak takut ya dosa jariyah?) Kalian tau orang yg benci negara kita bahagia melihat Indonesia terpecah. Apa kita masih mw begini? Lantas nanti ketika sudah pemilu jika pilihan Klian tdk menang kalian mw apa? Mau saling bunuh? Ayolah, kita hadapi pemilu dengan bersih dan sehat. Saya tdk terlalu ambil pusing dengan apapun yg berhubungan dgn pemilu karena siapapun yg menang tidak ada efeknya buat saya. Toh yg saya rasain tahun2 kemaren yg ada program pemerintah BPJS, kis atau apapun itu, namun pelayanannya tdk layak bahkan tidak dipandang dari pihak yg bersangkutan bahkan lebih diistimewakan yg umum meskipun BPJS jg bayar perbulan. Krna mw Bowo atau Jokowi yg menang tdk akan merubah apapun dalam hidup saya, istilahnya "" jika saya tidak mencari uang saya tidak akan makan"". Sembako mahal atau murah tetep beli dari uang yg kita dapatkan sendiri (bukan dikasih). Kerja tetap milik orang yg punya orang dalam (bukan kita yg jauh dari para pejabat). Dan yg merasakan efeknya langsung hanyalah orang-orang yg punya kedudukan dan yg menjabat dipihak yg bersangkutan. Jadi tolong kalo mw saling jelekin di sosmed sembunyikan dari saya. Jangan bikin spam kebencian mulu . Mari kita ciptakan perdamaian kuy. Note ! Jangan komentar dsni klo mau mancing debat. Kalo mau mancing ikan ayok Peace dulu kita #salamsukses #salamdamai#loveindonesia",0
